borrower_id,age,gender,nationality,is_high_risk_nationality,country_of_residence,is_high_risk_country,job_title,is_high_risk_job,registration_date,income_bracket,sector,region
5b058932-8804-4a8f-886f-6c152dbe9dcf,51,Female,Nepal,False,KSA,False,Electrician,False,2023-08-10,Medium,Services,Central
0bb3cb2a-7ccb-4088-a0fd-5fcb5e54087f,45,Male,Libya,False,UAE,False,Warehouse Worker,True,2023-08-20,Medium,Industrial,Central
eedbb1f2-5d8f-49f6-990e-660e12c05154,33,Female,Kenya,False,KSA,False,Bank Teller,False,2021-03-07,High,Tech,Western
c148d076-d654-47f6-b020-59d82a0aaa0b,23,Female,Brazil,False,UAE,False,Site Supervisor,False,2025-01-16,High,Services,Central
8b0b9533-84b3-4bf1-b6a0-64f2de84143d,34,Male,Italy,False,Egypt,False,Software Developer,False,2020-04-26,High,Services,Central
b73de5b1-bab4-4459-a776-3bdd75caccff,31,Female,UK,False,Egypt,False,Mechanical Engineer,False,2020-09-01,Medium,Industrial,Central
f8ae574b-d70c-4b46-94ce-4da0a4de195a,49,Male,Egypt,False,UAE,False,IT Specialist,False,2024-07-03,Low,Services,Western
5885af90-4afd-4768-bbb3-ab975f5df574,30,Male,Japan,False,UAE,False,Security Guard,True,2021-09-21,Medium,Industrial,Western
8f2e3c8d-201a-4b68-a94a-b415594d8f51,36,Male,Sudan,True,UAE,False,Chef,True,2020-02-05,High,Retail,Central
e6c445b4-0aaf-4287-a359-64e498011328,34,Female,Cambodia,False,KSA,False,Surgeon,False,2024-10-25,Medium,Services,Central
ecf78e88-888e-42bc-84af-2a11666f55c6,40,Male,Nepal,False,Egypt,False,Customer Service Agent,True,2021-11-27,Medium,Services,Southern
9d19c8c5-b96e-40b8-9973-28c39fded3ce,37,Male,France,False,UAE,False,Laborer,True,2021-02-04,Medium,Industrial,Central
134f8b79-882e-4a8f-9cf0-bd52a91411f3,39,Male,France,False,Egypt,False,Architect,False,2023-02-22,High,Services,Western
9d92e409-f46d-4dad-90e6-99602c25e238,39,Female,Sri Lanka,False,UAE,False,Barista,True,2021-07-03,High,Industrial,Western
248482f9-18ad-4e35-83c0-15f7d8d86e39,43,Female,Brazil,False,Egypt,False,Cleaner,True,2020-01-08,High,Tech,Western
e8a7903e-0664-4918-9b76-399f6b19291e,27,Male,Australia,False,KSA,False,Engineer,False,2025-01-28,Low,Services,Eastern
412050a4-bf87-427d-9b6d-5ec4031032a9,36,Male,Senegal,True,UAE,False,Engineer,False,2023-09-30,Medium,Retail,Central
1cc65fdc-8298-4616-a5a4-e2f555f1b83e,45,Female,Malaysia,False,UAE,False,Civil Engineer,False,2024-03-26,Medium,Tech,Western
c3374ae7-e3b5-4ee7-a244-5cd4fc9b2159,25,Female,Jordan,False,KSA,False,Driver,True,2023-01-16,Medium,Retail,Central
2f26b2c7-fe8d-4953-ae23-acfa9872467e,46,Male,Nigeria,True,UAE,False,Financial Analyst,False,2020-11-29,Medium,Retail,Central
b7d9308b-4b3e-48c7-8b99-6b2be36371c7,45,Female,Pakistan,False,UAE,False,Software Developer,False,2024-07-27,Medium,Tech,Central
af2e0863-91fc-4b57-be93-75fbc309bb3a,50,Male,Morocco,False,UAE,False,Logistics Coordinator,False,2021-05-01,Medium,Services,Eastern
78df941c-7552-47dc-8689-2641c4d8858f,39,Female,Spain,False,UAE,False,Logistics Coordinator,False,2021-04-23,Medium,Tech,Central
f82b8816-1f3a-4cf4-84cb-f66dad1bc6e5,36,Male,Libya,False,KSA,False,Content Creator,True,2020-09-09,High,Tech,Central
0a6c9132-1625-456e-8c4d-9b36b6cff8bd,36,Male,Cambodia,False,KSA,False,Mechanical Engineer,False,2021-01-11,Low,Industrial,Southern
ed566598-8465-4f4a-bf53-524b8efa20fc,34,Female,Bahrain,False,KSA,False,Financial Analyst,False,2023-09-18,Medium,Tech,Western
d855d2ac-da25-4917-b055-d2cd8b6ffb07,26,Female,Cambodia,False,KSA,False,Content Creator,True,2022-08-24,Medium,Tech,Western
313a03ef-e678-4349-8350-ab7da0d6cdda,30,Male,Nepal,False,KSA,False,Software Developer,False,2020-01-16,Medium,Industrial,Central
924da52b-38c0-459f-9a9c-d8ab4291b1c0,44,Male,Spain,False,Egypt,False,Surgeon,False,2020-05-18,Medium,Services,Western
640bd03e-a641-4407-b13d-cae0d211621e,32,Female,Indonesia,False,KSA,False,Marketing Specialist,False,2023-07-16,Medium,Services,Central
b01b4487-4a95-4bc2-bf0a-0f78377b0e63,42,Female,Spain,False,KSA,False,Content Creator,True,2022-08-26,Low,Services,Central
4ea6d023-c129-48dc-945e-faed302e6888,55,Female,Oman,False,Egypt,False,Doctor,False,2023-08-30,Medium,Services,Central
1fb71a37-63bf-427c-962c-5cea5943b251,39,Male,South Korea,False,Egypt,False,Construction Worker,True,2023-10-31,High,Retail,Eastern
c196d271-dd2f-45b0-993e-873caccde1f9,34,Male,Egypt,False,UAE,False,Architect,False,2024-10-13,High,Retail,Central
500324a6-6170-4deb-b904-7d76514601ff,29,Female,Sudan,True,KSA,False,Supply Chain Manager,False,2020-10-16,Low,Services,Western
ecad4e68-0d6b-43d2-bc94-0c26e33cebfe,29,Female,Syria,True,UAE,False,Dentist,False,2022-03-07,High,Retail,Southern
c04f1771-4222-4132-8798-8f74c398fd29,32,Female,Sudan,True,Egypt,False,Architect,False,2022-02-02,Medium,Industrial,Eastern
6e340ae9-55e1-452d-972f-4525d09b8bbd,34,Female,Japan,False,KSA,False,Electrician,False,2022-04-22,High,Retail,Central
1449f1ac-46e2-4194-8688-e6919a9727a3,42,Male,Ethiopia,True,KSA,False,Operations Manager,False,2025-01-01,Medium,Services,Central
44852b57-0211-4964-9365-b0cda4961663,43,Female,Malaysia,False,KSA,False,Operations Manager,False,2024-11-03,High,Industrial,Western
1df116cc-7f8f-491d-b10e-884d8f589454,38,Female,Cambodia,False,Egypt,False,Pharmacist,False,2020-08-30,Medium,Services,Central
917ee808-2d26-4062-9049-e4e24f39ad60,51,Male,Ethiopia,True,KSA,False,Financial Analyst,False,2024-09-12,High,Industrial,Western
9548aea1-e7ee-492f-a83e-9d8ec1e0ea6c,39,Female,Bahrain,False,UAE,False,Accountant,False,2025-02-07,Medium,Tech,Eastern
5b502971-4601-4090-ae0b-efac570b5f0b,29,Male,Sri Lanka,False,UAE,False,Logistics Coordinator,False,2023-06-18,Low,Retail,Central
183020c1-e47b-4d7e-9a11-4629e47ce0dd,25,Male,Canada,False,KSA,False,Laborer,True,2020-05-03,Medium,Industrial,Central
7f712ae7-9c2e-46d3-8e6b-a0f5a78f28a0,43,Female,Germany,False,KSA,False,Logistics Coordinator,False,2022-10-18,High,Services,Central
8747644d-b71d-4a4e-8fc7-b21e3b2b2171,35,Female,Mauritania,False,Egypt,False,Content Creator,True,2020-12-15,High,Industrial,Eastern
4f49070f-23b7-43dc-a282-db20aed0a71c,33,Female,Tunisia,False,KSA,False,Financial Analyst,False,2023-01-21,Medium,Industrial,Central
2b8687b0-004d-4ed8-93a7-18f5acae8167,40,Female,Egypt,False,UAE,False,Retail Manager,True,2023-05-24,Low,Industrial,Central
0d3eda25-76e1-4586-8635-b7ba95023e76,45,Male,Jordan,False,UAE,False,Retail Manager,True,2021-08-19,Medium,Retail,Western
e4675f2c-cee7-42a2-a06a-9b8264c50a80,28,Female,Ghana,False,KSA,False,Retail Manager,True,2022-01-09,Low,Tech,Central
2bc8ae35-720f-48e7-b177-b1fb8202ba3e,30,Female,Egypt,False,Egypt,False,Marketing Specialist,False,2023-04-22,Medium,Services,Western
272aace7-ee52-43e7-af25-196b84815bee,31,Male,Pakistan,False,UAE,False,Sales Representative,True,2020-03-05,High,Services,Western
ad6aee39-5151-4355-970b-f1488975e22e,27,Male,Tunisia,False,KSA,False,Procurement Officer,False,2020-08-23,Low,Retail,Central
e9c9fc34-1e61-41e7-8b7c-5de96770cbef,35,Male,Syria,True,UAE,False,Bank Teller,False,2021-04-15,Low,Services,Western
ef2f9d4c-6982-444c-9e00-cf75cb375e23,25,Female,Indonesia,False,KSA,False,Waiter,True,2020-04-01,High,Retail,Eastern
4ab0e780-18e7-47f2-a549-7706ff660a5e,40,Female,Sri Lanka,False,KSA,False,Surgeon,False,2020-08-18,Medium,Retail,Western
33234a98-be2e-4287-9952-d10cca82c0f8,46,Male,Myanmar,True,KSA,False,Architect,False,2022-01-07,Medium,Services,Southern
f6001ade-58b9-478e-883a-b29be45986c7,43,Male,Brazil,False,KSA,False,Waiter,True,2024-09-14,Medium,Industrial,Eastern
8c1b546b-0895-46cb-9af6-6336a09cb321,46,Female,Cambodia,False,UAE,False,Chef,True,2023-08-19,Medium,Services,Eastern
67ac9aa8-4822-4ad6-be9d-307d89185c29,44,Male,Eritrea,False,KSA,False,Procurement Officer,False,2021-04-09,Medium,Services,Central
93149c26-6147-47fe-93ae-98c68b1a54de,28,Male,Canada,False,Egypt,False,Plumber,False,2022-02-07,Medium,Services,Western
82330910-d480-48be-93d5-b29b5c851530,28,Female,Eritrea,False,UAE,False,Operations Manager,False,2020-11-25,High,Tech,Central
2a033de7-40cd-401b-b4f3-f3af6b813c5a,47,Female,Bahrain,False,Egypt,False,Receptionist,True,2024-09-21,Medium,Tech,Central
a80338f6-d304-4dda-be65-596a340e9e72,34,Female,Syria,True,UAE,False,Doctor,False,2020-07-21,Medium,Services,Southern
7983597b-60ab-4e05-8d04-879ddb74e0d1,33,Female,Ethiopia,True,Egypt,False,Nurse,False,2021-04-04,Medium,Retail,Central
ba9df717-e45c-4d5a-b40e-3eecb3f3b72a,35,Female,Japan,False,UAE,False,Operations Manager,False,2024-05-25,Low,Retail,Eastern
d4343140-8990-44a1-b6be-8d886533e9e3,48,Female,Sudan,True,UAE,False,IT Specialist,False,2024-01-17,High,Industrial,Central
30d740e6-7477-4759-984c-9da062e48d21,34,Female,Australia,False,UAE,False,Construction Worker,True,2023-09-24,Medium,Services,Eastern
9eca28bd-f2f6-4493-b701-e1dfac642d0b,36,Female,Oman,False,UAE,False,IT Specialist,False,2023-02-20,Medium,Tech,Central
70b725dd-b8dc-4f9e-b327-e85dfcf39390,45,Female,Pakistan,False,KSA,False,Electrical Engineer,False,2022-10-18,High,Services,Western
518c242d-ccc9-40f3-abe1-7962abcd58bf,31,Female,Philippines,True,UAE,False,Software Developer,False,2023-07-14,Medium,Services,Eastern
61c29af2-a2ab-4070-a037-a57476b3c586,33,Male,Syria,True,Egypt,False,Laborer,True,2021-02-15,High,Services,Central
34fc6ca9-b5ad-4a9f-8fe9-f4221bf3afdf,34,Male,Morocco,False,KSA,False,Supply Chain Manager,False,2021-06-28,High,Services,Western
4c0e5e94-b483-4a62-81d8-468e1aee7562,40,Male,Ethiopia,True,UAE,False,Architect,False,2022-08-10,Medium,Services,Western
a347bd97-b7f8-4bc9-870f-b6b03399d05b,45,Female,Ghana,False,KSA,False,Logistics Coordinator,False,2024-12-12,Low,Tech,Central
caa47b38-2c8f-4d08-97a2-ee48684b5a67,33,Male,Argentina,False,UAE,False,Accountant,False,2021-05-26,Low,Industrial,Central
74373562-119b-496d-9b04-3b9c25f7f393,34,Female,Ghana,False,Egypt,False,Supply Chain Manager,False,2024-01-12,Low,Retail,Western
40e6770e-cbf5-4513-a440-0781c2b1c9dc,39,Female,Qatar,False,UAE,False,Teacher,False,2020-04-05,Medium,Tech,Central
276850d1-c3ea-4173-8ed2-6d635b360f9e,38,Female,Nigeria,True,Egypt,False,Chef,True,2023-12-05,Medium,Services,Western
a7d56ff1-438b-457d-81a0-4eb99709eb17,37,Female,Senegal,True,KSA,False,Chef,True,2020-09-08,Medium,Tech,Central
685142f9-2297-42db-bdc9-3d6789396018,25,Male,Italy,False,KSA,False,Construction Worker,True,2020-07-22,High,Industrial,Eastern
9bd334d6-c89f-48e9-a3fe-9d3e80c483a0,41,Female,France,False,KSA,False,Surgeon,False,2022-05-01,High,Retail,Eastern
d56229f6-2932-45c7-81fd-933e8f870f1c,41,Female,Spain,False,UAE,False,Electrical Engineer,False,2021-02-03,Medium,Retail,Central
de109688-2b03-4570-bcc8-50beed308542,38,Male,Malaysia,False,Egypt,False,Content Creator,True,2021-03-20,Medium,Retail,Central
0a543f3f-138c-4061-9a7c-95e7dc605ad9,45,Female,Argentina,False,Egypt,False,Civil Engineer,False,2023-11-21,High,Industrial,Western
23fd9863-778a-4654-8c9a-8d3aee36bf96,41,Female,UK,False,Egypt,False,Receptionist,True,2024-11-04,Low,Tech,Eastern
ff198962-b6a7-4d38-8120-c6dc74e22855,31,Male,France,False,KSA,False,Accountant,False,2024-09-05,Medium,Services,Southern
8d323660-cd2c-4fab-a440-5c4ff0a3515f,43,Male,UK,False,UAE,False,Administrative Assistant,True,2024-12-21,Low,Services,Western
ff0f5435-7c9a-4cd4-bde3-190832b2aca0,37,Male,Sri Lanka,False,Egypt,False,Legal Advisor,False,2024-07-27,High,Services,Central
a6cae95e-cbb0-4ba5-8a80-0e9695b0e6ea,44,Female,Bangladesh,False,Egypt,False,Trader,True,2023-09-14,High,Retail,Eastern
20be68b2-e074-482f-9fcd-cd3cdda23f56,39,Female,Egypt,False,KSA,False,Architect,False,2022-09-16,Low,Services,Central
77623579-0802-4930-a486-13ee6e3e22d9,53,Male,Germany,False,Egypt,False,Dentist,False,2021-03-19,Medium,Retail,Central
9fdf506f-fa79-4d17-bcbe-73d77f8f1fac,41,Female,Palestine,False,Egypt,False,Administrative Assistant,True,2020-03-12,Low,Retail,Eastern
c0a243a1-8a40-4567-8a2b-ecbdd63ffb3e,44,Female,Uganda,False,KSA,False,Laborer,True,2020-04-25,Low,Services,Western
c1953dfa-bf33-4034-8828-594d06119536,41,Male,Myanmar,True,KSA,False,Financial Analyst,False,2021-09-11,High,Tech,Central
9a6d529f-3590-44a2-804f-2e8d2b075fc7,54,Male,Italy,False,Egypt,False,Financial Analyst,False,2020-01-31,Low,Retail,Eastern
9d19e183-ae33-49c5-b6a9-c12179a08e52,43,Female,Uganda,False,KSA,False,Cleaner,True,2021-08-02,Medium,Industrial,Eastern
3e43dd64-79dd-4b2e-8610-353be3927da6,38,Male,Myanmar,True,Egypt,False,Teacher,False,2024-12-16,Low,Services,Western
db345894-91d7-4f94-981d-2f4ac59da971,29,Female,Lebanon,True,KSA,False,Supply Chain Manager,False,2022-05-30,High,Tech,Southern
2e07db00-8b44-4acf-b440-fbd00609333f,47,Female,Bangladesh,False,Egypt,False,Retail Manager,True,2024-10-28,Medium,Industrial,Western
77c84f8f-8073-4e2e-a5e0-ba2f00725c32,27,Male,UK,False,UAE,False,Electrician,False,2023-07-30,High,Services,Eastern
77530f36-f854-4dea-bcba-06aaa8c0c3b1,45,Female,Nepal,False,UAE,False,Logistics Coordinator,False,2022-10-18,Medium,Retail,Central
8dfea5a1-a9df-4c40-a7ba-df13bf377f21,35,Male,Sri Lanka,False,Egypt,False,Procurement Officer,False,2022-04-16,Medium,Industrial,Western
0af813e8-5956-4ad1-88c4-a0f9002d6c87,41,Male,South Korea,False,KSA,False,Cleaner,True,2023-05-22,Low,Tech,Southern
77f968e6-3d21-4d1e-bc19-13e0ef0b8371,38,Female,Palestine,False,UAE,False,Electrician,False,2024-11-27,Medium,Tech,Eastern
94ef7952-66fe-441b-b1ce-35b1e96db160,48,Female,Uganda,False,UAE,False,Customer Service Agent,True,2024-01-24,Low,Services,Western
46334f89-59f2-4e29-ab70-73fa7526f55a,37,Female,Uganda,False,KSA,False,HR Manager,False,2023-12-04,High,Services,Southern
dfe57e3f-233f-411a-be8c-01cc5997064f,30,Male,Cambodia,False,UAE,False,Supply Chain Manager,False,2022-12-04,Medium,Services,Central
ae1e415c-70f1-4f61-88bc-502478fa6c50,35,Female,Morocco,False,Egypt,False,Accountant,False,2021-02-27,Medium,Tech,Central
3f7da537-2846-48d4-ba3b-e9b22a303b2e,32,Male,Myanmar,True,KSA,False,Marketing Specialist,False,2024-05-07,Low,Services,Central
81f83a80-4020-49db-8645-0c93515fa852,42,Male,China,False,UAE,False,Professor,False,2024-02-12,Medium,Retail,Western
659648d5-a3e5-4e01-ab07-943f24a225c9,26,Female,China,False,Egypt,False,Warehouse Worker,True,2020-05-01,Low,Tech,Central
df511452-9f3f-401e-8aa6-e6851e110bd3,43,Male,Bahrain,False,KSA,False,Electrician,False,2023-04-06,Medium,Services,Central
ee63dabc-4ba4-43c9-b169-c45c8aa4fac5,36,Female,France,False,Egypt,False,Waiter,True,2021-10-23,Low,Retail,Eastern
b5de4c36-0855-4102-ab72-63a4f871a7ca,43,Male,UK,False,Egypt,False,Mechanical Engineer,False,2023-10-17,Medium,Services,Western
0b3940d1-7a13-485f-95e8-bb7d263d678d,21,Male,Eritrea,False,UAE,False,Software Developer,False,2021-10-24,High,Industrial,Western
4b751dc6-0bf3-4755-b53c-60ddf1c30cfc,48,Female,Thailand,False,KSA,False,Site Supervisor,False,2024-10-05,Medium,Services,Eastern
d056fe3a-6476-449e-b641-92da2afdd12f,45,Female,Ethiopia,True,UAE,False,Accountant,False,2025-03-12,High,Industrial,Eastern
682f087e-d6e9-46a5-b0a4-cf8f10683188,51,Female,China,False,KSA,False,Marketing Specialist,False,2022-11-16,Medium,Retail,Western
f0e38122-3987-44c1-a286-538efa6acd5f,39,Female,Lebanon,True,Egypt,False,Radiologist,False,2020-01-10,Medium,Retail,Western
54c8df57-399b-4fbf-a98a-c076fb432133,42,Male,Nigeria,True,Egypt,False,Financial Analyst,False,2020-04-22,High,Services,Western
666df9bf-d5d8-4977-acc0-71827f0a897c,46,Male,China,False,Egypt,False,Waiter,True,2021-08-21,Medium,Industrial,Eastern
88902d4e-e704-40a8-b3f2-939434cbf505,38,Male,Australia,False,UAE,False,Sales Representative,True,2024-01-13,Low,Services,Western
6f97950e-d6e7-400d-ab2a-947110cb38d6,25,Female,Mauritania,False,UAE,False,Professor,False,2022-10-28,Low,Tech,Southern
1e5dda63-2555-40ae-b34a-d60ea6362550,43,Male,Mauritania,False,KSA,False,Pharmacist,False,2021-02-20,High,Industrial,Eastern
459f8bf2-daf5-4cd8-a2b5-c8754b356e97,38,Male,Brazil,False,KSA,False,Radiologist,False,2024-09-02,Low,Services,Western
90a65a77-0488-484c-9269-da8247468ee9,31,Female,Ghana,False,KSA,False,Barista,True,2022-02-07,High,Services,Eastern
4b1aba16-889d-4ac0-9386-c633f72dca88,37,Female,Uganda,False,Egypt,False,Site Supervisor,False,2022-11-08,Medium,Retail,Central
689fd042-ed8c-41d6-a1d4-52e6d6970275,60,Female,Tunisia,False,UAE,False,Laborer,True,2022-12-23,Low,Services,Central
4b6509cc-c495-41c1-a008-9804c019af80,21,Female,Thailand,False,Egypt,False,Waiter,True,2022-02-10,Low,Retail,Western
12efe16b-8816-4344-8b7e-79ea2e68bbd2,28,Male,Cambodia,False,KSA,False,HR Manager,False,2021-08-22,Medium,Services,Central
b3b95255-2844-499b-b8ea-1e2c9eb7b380,39,Male,Uganda,False,UAE,False,Nurse,False,2020-11-10,Medium,Retail,Western
d6dd055e-4c4e-4f30-b25c-8173629879b6,35,Female,Myanmar,True,Egypt,False,Chef,True,2021-01-22,Medium,Services,Western
1d8b8f1a-da65-4c0e-8231-c2a03d5faea1,42,Female,Japan,False,KSA,False,Content Creator,True,2022-11-28,Low,Retail,Eastern
513c9ac0-1a2e-494e-ab5b-52ed54bcef0b,43,Female,Tunisia,False,Egypt,False,Software Developer,False,2020-12-15,Medium,Industrial,Eastern
57413657-edea-4e85-b580-91e4b23ff5c1,40,Male,UK,False,UAE,False,Software Developer,False,2023-12-26,High,Tech,Central
a37aee74-fc25-4b4f-9e01-dfbe478c529c,45,Male,Bangladesh,False,Egypt,False,Technician,True,2022-03-25,High,Industrial,Western
f8a1b65b-40b2-4389-a6e9-8f7243e0a28b,56,Female,Egypt,False,Egypt,False,Architect,False,2021-03-28,Medium,Tech,Western
36eec8a3-8c56-471c-83df-1fbab935ce4f,34,Female,China,False,KSA,False,Pharmacist,False,2023-02-05,Low,Industrial,Western
54e36d36-8834-4138-b152-17df8266fedf,42,Male,Argentina,False,Egypt,False,Electrician,False,2021-09-07,Low,Retail,Eastern
b40e832f-7644-4a21-a3ab-44d765758e03,46,Female,Myanmar,True,KSA,False,Barista,True,2024-09-21,High,Tech,Southern
e99eebc8-6f42-43ed-8943-19ba53b1945b,30,Male,Spain,False,Egypt,False,HR Manager,False,2023-07-01,Medium,Tech,Southern
e71e7596-ef0d-4697-81f3-20d06d3f173f,36,Male,Sudan,True,KSA,False,HR Manager,False,2021-10-13,High,Retail,Eastern
7f099cf5-0fe0-416b-977c-ce540861a378,35,Female,Kuwait,False,UAE,False,Retail Manager,True,2021-06-25,Medium,Services,Southern
7315d024-747e-4a1a-82dc-3e8638dfcfa2,42,Female,Uganda,False,Egypt,False,Radiologist,False,2023-06-04,Low,Industrial,Eastern
babbc62b-7594-4485-a3d3-0e448e6c7e0c,35,Female,Uganda,False,KSA,False,Supply Chain Manager,False,2022-12-25,Medium,Tech,Western
7d0c4bfa-4a23-4879-b822-cac27e3de6f6,28,Female,Pakistan,False,Egypt,False,Procurement Officer,False,2020-03-03,High,Retail,Western
2b0302fe-a8e0-4d06-8137-069a8077d97b,39,Male,Malaysia,False,Egypt,False,Chef,True,2024-10-31,Medium,Services,Central
9c7cbb99-bc21-458d-9a0c-96272093e742,40,Male,Ethiopia,True,KSA,False,Supply Chain Manager,False,2024-10-01,Medium,Retail,Western
f46e0732-35d4-4102-8712-c5a32829bbe4,48,Female,Lebanon,True,Egypt,False,Trader,True,2020-02-15,Medium,Industrial,Southern
0b8cbf84-0a90-4cd0-bb2c-8c4d315a2862,40,Male,Pakistan,False,UAE,False,Cleaner,True,2025-01-24,Medium,Services,Southern
2b62b88f-b60e-4140-8e10-38af9ed0e0ab,35,Male,Australia,False,Egypt,False,Laborer,True,2024-12-08,High,Retail,Central
c56805b7-b867-438c-98dd-9ad53651545e,30,Male,Italy,False,KSA,False,Cleaner,True,2022-08-02,Medium,Tech,Western
813a368d-289f-4eea-a682-2de08cb5e026,20,Male,Egypt,False,Egypt,False,Trader,True,2020-03-01,High,Industrial,Central
235e4545-ec4c-4c27-a4fc-47dd3a932842,40,Male,Germany,False,KSA,False,Receptionist,True,2024-02-29,Medium,Retail,Central
686864ff-d5ff-47a8-8979-78d4d79b2ea6,29,Female,Egypt,False,Egypt,False,Retail Manager,True,2020-11-08,Medium,Tech,Central
7b5ab367-327f-40cc-a0cc-ef846a73af14,33,Female,Syria,True,Egypt,False,Trader,True,2023-05-02,Medium,Services,Central
0ce4017d-e798-402e-b5c4-b0944ed08328,37,Female,China,False,UAE,False,Marketing Specialist,False,2022-06-18,High,Industrial,Central
28a507e8-f623-48a7-945c-ec9603c0a4d0,36,Male,France,False,Egypt,False,Logistics Coordinator,False,2025-01-14,Low,Retail,Eastern
e873ba2f-4ce5-4d7c-9ad9-4b280ccc6ef9,50,Female,Argentina,False,KSA,False,Professor,False,2025-03-13,Low,Industrial,Central
46464327-9228-4fc2-be25-c1d5f2669cf0,31,Female,Oman,False,Egypt,False,Architect,False,2023-05-08,High,Industrial,Central
b945eded-e25e-46e9-8fd2-2934756f515d,40,Female,Morocco,False,Egypt,False,Mechanical Engineer,False,2023-10-17,Medium,Services,Eastern
737f8eb4-07b6-403b-a7ad-eded9d655299,49,Female,Nepal,False,UAE,False,Construction Worker,True,2020-04-02,Medium,Retail,Eastern
6560a368-ce6f-4e1c-bbf0-b1299c12c8f0,37,Male,Pakistan,False,Egypt,False,Laborer,True,2022-07-08,Medium,Tech,Eastern
30f2d6fd-5ac1-4a0f-94be-7e70c5552756,23,Male,Kenya,False,KSA,False,Dentist,False,2023-08-20,Low,Tech,Central
13f3c868-68c1-4ca3-81f2-1be3b88a017a,39,Male,Libya,False,UAE,False,Civil Engineer,False,2022-07-15,Medium,Services,Eastern
e63d633c-123f-490a-9126-8e60d52a5b22,53,Female,Kenya,False,Egypt,False,Doctor,False,2023-04-06,Low,Industrial,Central
af63ae9d-f16b-42e9-beee-392d5f83db91,36,Male,Egypt,False,KSA,False,Plumber,False,2023-09-11,Medium,Industrial,Western
f6212b32-2e69-447d-9526-a909ed996df2,44,Male,Spain,False,Egypt,False,Accountant,False,2020-05-30,Medium,Retail,Southern
812aec26-9e40-482a-8b19-eadc78dd2396,26,Male,Sri Lanka,False,UAE,False,Driver,True,2021-10-13,Medium,Industrial,Central
b547568c-8c33-45fb-9948-370b23cbbf34,50,Male,Sudan,True,UAE,False,Construction Worker,True,2022-12-30,Low,Industrial,Central
fcfac001-dd05-4f8a-a59b-343a485e32dc,48,Female,Indonesia,False,KSA,False,Dentist,False,2022-09-19,Low,Retail,Western
aa3cb9b8-71f4-4d1e-a834-e0e752cddb9b,34,Female,Cameroon,True,UAE,False,Accountant,False,2024-11-17,Medium,Services,Eastern
395c733c-92b1-4f8f-9c88-075b283a58aa,50,Female,Tunisia,False,UAE,False,Administrative Assistant,True,2023-12-15,High,Industrial,Western
b0ad686d-821f-4207-8dfd-b61fde54a054,39,Female,Spain,False,KSA,False,Software Developer,False,2025-01-02,Medium,Tech,Southern
9a48216a-167d-45a1-a3d8-23ff1a7f31b1,38,Male,Tunisia,False,UAE,False,Supply Chain Manager,False,2021-04-16,Medium,Industrial,Western
4a4ffca5-2157-471f-95da-12af6514ea4f,47,Female,Libya,False,Egypt,False,Professor,False,2021-01-16,Medium,Tech,Central
32c0038b-299f-4c65-a348-9d9817916046,39,Male,Cameroon,True,KSA,False,Mechanical Engineer,False,2020-01-05,High,Retail,Western
7e3bd141-bb38-44a0-9865-96579945e4e6,32,Male,Senegal,True,KSA,False,Content Creator,True,2023-12-04,Low,Retail,Eastern
8717ab38-db0f-46de-928c-411857875912,42,Female,UK,False,UAE,False,Pharmacist,False,2022-03-16,Medium,Services,Eastern
939dcb69-9482-4953-95f9-9f0aa3d30d93,30,Male,Indonesia,False,UAE,False,Security Guard,True,2021-06-06,High,Retail,Western
5d0bcedf-55a8-41f8-b614-8c1219152add,43,Female,Yemen,True,KSA,False,Electrician,False,2020-03-24,Low,Services,Central
00665472-33d5-47d8-b8f2-6204c2ddff9a,48,Male,China,False,UAE,False,Financial Analyst,False,2021-01-16,High,Services,Central
c22a3266-c481-40c2-bd3b-73b4b4f2bcde,38,Female,South Korea,False,UAE,False,Waiter,True,2022-01-05,High,Services,Central
56799516-d10c-4f36-b850-5fc9dac4328d,26,Female,Kuwait,False,KSA,False,Laborer,True,2023-12-28,Low,Retail,Western
2c5be927-3de4-4b3a-8138-3ec14a612eb8,47,Male,India,False,UAE,False,Mechanical Engineer,False,2023-05-26,Medium,Retail,Western
f4e9b7c6-9990-41e1-942c-d19e38ab7faa,41,Male,Mauritania,False,KSA,False,Content Creator,True,2023-03-25,High,Industrial,Western
ff2b44ec-2f1c-4393-b07f-44d9726d5f04,43,Male,Australia,False,KSA,False,IT Specialist,False,2024-07-18,High,Services,Central
2032d346-b0bc-4edb-bf77-d7adcb1fefc4,44,Male,Sri Lanka,False,KSA,False,Warehouse Worker,True,2022-10-17,Low,Tech,Central
0fdb126c-f38f-49c3-aaaa-4c834ebd8bad,40,Female,Tunisia,False,KSA,False,Accountant,False,2023-02-11,Low,Services,Central
016d64aa-3b89-47b3-a67c-145bbed00ece,41,Male,Sudan,True,UAE,False,Operations Manager,False,2023-12-23,High,Tech,Western
09a173c0-6219-4add-ace8-250c77392d40,43,Male,Nepal,False,KSA,False,Warehouse Worker,True,2021-01-01,Low,Services,Eastern
5557dbc1-89cd-4fd2-9787-478daacc05c5,23,Female,Nigeria,True,Egypt,False,Security Guard,True,2021-10-30,High,Retail,Eastern
7ae9b6c2-91bc-4b7d-b23f-3dee33a507ef,38,Male,Nigeria,True,Egypt,False,Warehouse Worker,True,2023-09-30,Medium,Tech,Central
